pmid,ref_list
2207493,"['3370393', '1653072', '2937503', '2158835', '8590984', '3594084', '3955301', '2043924']"
2169944,"['2158369', '2538191', '2541857', '8590984', '1675143', '7679026', '3370393', '2043924', '3955301', '2538194']"
1849764,"['2758221', '7153937', '2522333', '6478112', '3978321', '2538184']"
3179616,"['9146885', '6251201']"
6376712,['5049809']
2538180,"['2538191', '2538194', '3955301', '3607360', '2043924', '1422590', '184872', '3370393', '2933110', '3814920', '2541857', '9484853', '6271321', '4451759', '3159458', '2937503', '1675143']"
1422590,"['3607360', '2538194', '3955301', '3370393', '2850055', '2043924', '2538191', '2538180', '2933110', '2943354', '1675143', '8380639', '184872', '9484853', '4451759', '3801784', '3159458', '2541857', '2758221', '6271321', '7357206', '10073743', '2937503', '3814920']"
9221759,['9770522']
568163,['359747']
3491698,"['359747', '8019746', '9767415', '3259257']"
6192237,"['6182939', '2464382']"
2379036,"['3488550', '6172582']"
1537333,"['7813420', '1537334']"
1537334,"['1537333', '7813420']"
8707852,"['9700169', '9447965', '9819381', '7969144']"
9480987,"['8622664', '10673502', '9819381']"
9700169,"['8707852', '9447965', '7969144']"
10487831,['8622664']
8622664,"['9480987', '10673502', '7969144', '9819381', '10487831']"
7813420,"['1537333', '1537334', '9447965']"
8670835,[]
30507,[]
1351684,['1565658']
3611202,[]
3621035,[]
3676601,"['3814917', '28807', '3814920', '3159458', '3955301', '2969267', '3755366']"
1380374,"['6172582', '2436702', '7679026', '6182939', '9146885', '2470460', '8564234']"
1653074,['7679026']
1664768,"['2167737', '8383563']"
2167737,"['1664768', '8383563']"
1315562,[]
4116105,"['4128659', '6184468']"
4120351,"['4128659', '6184468']"
4128659,"['4116105', '4120351', '6184468']"
72146,['6251201']
13130790,['13130789']
331325,"['268651', '272670']"
272670,"['268651', '331325']"
4844137,"['5780549', '5780550', '5049809', '5573439', '5116036', '5348470']"
2866002,"['2866004', '497522', '2866003']"
5780549,"['5780550', '4844137', '5573439', '5049809', '5116036', '5348470']"
5780550,"['5780549', '4844137', '5573439', '5049809', '5116036', '5348470', '3955301']"
5348470,"['4844137', '5780549', '5780550']"
6252996,['6249436']
4155973,"['5116036', '2758221', '667498']"
3755366,"['3814917', '3814920', '3676601']"
3814917,"['3676601', '28807', '3814920', '3159458', '3955301', '2969267', '2043924', '3370393', '3755366', '7357206', '4451759']"
3594084,['2207493']
1276530,"['184872', '3370393']"
28807,"['497528', '7357206', '3159458', '3814917', '3955301', '3676601', '1675143', '2969267', '2043924', '2538191', '3370393']"
4451759,"['3955301', '3607360', '184872', '3159458', '2538194', '1422590', '3370393', '2538191', '2043924', '3814920', '3814917', '2538180', '7357206']"
6478112,"['7153937', '3978321', '2758221', '1849764', '2522333', '2937503', '667498', '184872']"
6322891,['6289955']
3159458,"['28807', '7357206', '497528', '3814917', '3955301', '2043924', '4451759', '3607360', '1422590', '3814920', '2969267', '3370393', '3676601', '2538191', '2538194', '184872', '3978321', '2538180', '3801784']"
6132640,[]
7334,[]
2432977,[]
2943354,"['3801784', '2933110', '3607360', '1422590', '184872', '3955301']"
3801784,"['2943354', '3607360', '2933110', '1422590', '3955301', '184872', '3370393', '3159458']"
7248665,[]
6271321,"['184872', '3955301', '2538194', '7357206', '1422590', '2538180', '3607360', '2933110', '3370393', '2538191', '3978321', '2538184']"
3978322,[]
6251201,"['72146', '2415196', '3179616', '6184468', '2464382']"
6182939,"['2464382', '6192237', '6184468', '6172582', '2436702', '1380374', '2470460']"
13967257,"['13940786', '13971679', '14392240', '14392241']"
13971679,"['13940786', '13967257', '14392240', '14392241']"
13940786,"['13971679', '13967257', '14392240', '14392241']"
6897522,['2866004']
2866003,"['2415196', '497522', '2866002', '2866004']"
497522,"['2866004', '2866003', '2866002', '2415197', '2415196']"
2415197,"['2866004', '2415196', '497522']"
2415196,"['2866003', '6251201', '2415197', '497522', '2866004']"
302726,['3370393']
18715741,"['24615308', '18552728', '25218919', '26350930', '19089500', '18458279', '19296223', '22704124']"
20117908,"['20307795', '20307796', '17433862']"
20307795,"['20117908', '20307796', '20307793', '21831565']"
21371752,"['21138199', '22263709', '21359109', '22810057', '22227755']"
19296223,"['21831565', '17433862', '22227755', '21359109', '18715741']"
21359109,"['22227755', '21371752', '21138199', '22810057', '21831565', '19296223', '18665685', '21773951', '22456246']"
18458279,"['20577717', '20307796', '26350930', '18715741', '21844833', '18552728', '21466501']"
21138199,"['21371752', '21359109', '22227755', '22456246', '22810057', '22263709']"
19089500,"['24615308', '22534003', '18715741']"
20627427,['10897189']
20307793,['20307795']
20458550,['24615308']
21382667,"['17434706', '20958844', '17434707']"
25040021,['20577717']
20307796,"['20117908', '20307795', '18458279', '18552728', '20577717', '21466501']"
21773951,['21359109']
22036303,"['21844833', '21466501', '19874152', '22704124']"
23332439,['22534003']
25218919,"['26350930', '24615308', '26056209', '18715741', '18552728']"
26056209,"['25218919', '26350930']"
22684424,['23908999']
23186149,[]
18804923,['10897189']
8704540,"['15970068', '8704541']"
18665685,['21359109']
20958844,"['21382667', '17434706']"
18259871,"['18565693', '17129680']"
22263709,"['21371752', '22810057', '21138199']"
18552728,"['18715741', '24615308', '20307796', '21466501', '25218919', '18458279', '26350930']"
19008068,[]
10622013,"['12939891', '15970068']"
12939891,['10622013']
10897189,"['20627427', '18804923']"
17434704,"['17433862', '17433863', '17434709', '17434705', '17434708', '17514069']"
17434708,"['17434704', '17433863', '17514069']"
17434707,"['17433862', '17434705', '17434706', '21382667']"
17434709,"['17433863', '17434704']"
22029398,"['19443133', '19540702']"
10101999,['10102003']
10102003,['10101999']
18286804,[]
22704124,"['19874152', '21844833', '21466501', '18715741', '22036303']"
19874152,"['22036303', '22704124', '21844833', '18770082']"
21466501,"['21844833', '22036303', '20577717', '22704124', '18552728', '20307796', '18458279']"
21844833,"['20577717', '21466501', '22036303', '19874152', '22704124', '18458279', '19440415']"
20106601,"['19089508', '21310583']"
21403039,[]
22534003,"['23332439', '19089500']"
21310583,"['19089508', '20106601']"
26350930,"['25218919', '24615308', '18715741', '26056209', '18458279', '18552728']"
23908999,['22684424']
24615308,"['18715741', '25218919', '26350930', '19089500', '18552728', '20458550']"
10695069,[]
8704541,['8704540']
17084798,[]
20934836,[]
17129680,"['18565693', '18259871']"
17433862,"['17434704', '17434707', '17434706', '17434705', '19296223', '17433863', '20117908', '21831565']"
17434705,"['17434707', '17433863', '17433862', '17434704', '17434706']"
18557164,['19736902']
18805686,"['21126830', '18770082', '21858956']"
18770082,"['18805686', '21126830', '19874152', '21962726']"
22227755,"['21359109', '21138199', '21371752', '19296223', '21831565']"
19345512,['17931822']
21821378,[]
21858956,"['21126830', '18805686']"
21962726,"['21126830', '18770082']"
21126830,"['18805686', '21962726', '18770082', '21858956']"
21802134,[]
20595255,['20978062']
20978062,"['20595255', '19535400', '15970068']"
23357743,"['23372174', '23488511']"
24132519,[]
18837637,[]
19540702,['22029398']
19736902,['18557164']
21831565,"['21359109', '19296223', '17433862', '22227755', '20307795']"
23580023,[]
19440415,"['20397939', '21844833']"
22810057,"['22263709', '21371752', '21359109', '21138199']"
22456246,"['21138199', '21359109']"
19443133,['22029398']
20397939,['19440415']
18292710,[]
19344441,[]
15970068,"['8704540', '10622013', '20978062', '20847018']"
19535400,"['20978062', '20847018']"
20847018,"['23488511', '15970068', '19535400']"
21490215,['21276808']
21276808,['21490215']
19089508,"['20106601', '21310583']"
18997874,['409448']
409449,['409448']
409448,"['409449', '18997874']"
23372174,"['23357743', '23488511']"
23488511,"['23357743', '23372174', '20847018']"
20577717,"['21844833', '18458279', '21466501', '20307796', '25040021']"
17514069,"['17434704', '17434708']"
17433863,"['17434709', '17434704', '17434705', '17434708', '17433862']"
17434706,"['21382667', '17433862', '17434707', '17434705', '20958844']"
17931822,['19345512']
18565693,"['17129680', '18259871']"
15726103,"['16517548', '16168145', '15726102', '17147789']"
16168145,"['15726102', '17147789', '16517548', '15726103']"
16517548,"['16168145', '15726103', '15726102', '17147789']"
15726102,"['16168145', '17147789', '16517548', '15726103']"
17147789,"['16168145', '15726102', '15726103', '16517548']"
7542571,"['7763061', '1283598']"
7618941,"['7763061', '8450067']"
8094737,"['1315049', '7851022', '1533355', '8387412', '1660155', '2117641', '3470773', '7905016', '2501444', '1976512', '7763061', '2212944', '2295881', '1691261', '2525171', '1371303', '2529341', '2497226', '2523951', '8406568', '2531193', '3462739', '2461562', '2951480', '2538552', '2459713', '2011599', '7678849', '3755748', '2409198', '2783331', '1530851', '8381156', '1902503', '2439899', '2459159', '2968436', '1976734']"
7763061,"['7618941', '8094737', '1315049', '7542571', '8285773', '1900406', '2117641', '7905016', '7851022', '2650637', '1900405']"
1315049,"['8094737', '7851022', '1533355', '3470773', '7905016', '1660155', '8387412', '2117641', '2212944', '2295881', '1976512', '2529341', '2525171', '1691261', '2501444', '7678849', '2497226', '1371303', '2461562', '7763061', '3462739', '2011599', '2523951', '2951480', '2538552', '2531193', '3755748', '8418198', '8406568', '1902503', '2459713', '1824876', '8381156', '2409198', '2459159', '2783331', '2968436', '1940794', '1530851', '2439899', '3598467', '2971753', '1976734', '3493320', '3208747']"
7905016,"['2212944', '1315049', '1976734', '1976512', '2385584', '1660155', '2501444', '8094737', '2295881', '7851022', '1533355', '3470773', '7678849', '1691261', '1346269', '2011599', '8387412', '1694865', '2529341', '2525171', '1348082', '2511266', '1371303', '2117641', '7763061', '1902503', '2184033', '3462739', '2574188', '1824876', '8418198', '8381156', '2951480', '2461562', '1672165', '2523951', '2497226']"
8642250,"['1824876', '8393480', '1460432', '8113671', '7964508', '8315396', '1379172', '1829108', '7515103', '8315383', '1375267', '7964468', '1946464', '7678849', '1370682', '2117633', '1714934', '1512543', '8134353', '1658187']"
7685670,"['1374588', '1713678', '1707234', '1709678', '1717633', '1697800', '3134364']"
7923883,"['3134364', '1283598', '1709678', '1717633', '1374588', '3878084']"
7906508,['3115202']
3115202,"['6441524', '7906508']"
1900405,"['7763061', '8285773']"
8450067,['7618941']
2462353,[]
2479030,"['1824876', '7678849', '2117641', '1370682', '3040667', '8113671', '3040666']"
2303780,"['1370682', '2212944', '1588277', '1988539', '1976734', '1355602', '1730929', '1824876', '7964468', '7678849']"
2117641,"['1315049', '3127526', '8094737', '2784735', '1660155', '1460432', '2123824', '1533355', '7763061', '1739326', '8387412', '2501444', '2497226', '7905016', '3470773', '2479030', '1371303', '2529341', '7678849', '7851022', '2461562', '1730929', '1976512', '1691261', '2212944', '2295881', '2951480', '2642470']"
1836010,"['1694219', '3490968', '3029266', '1371303', '1700830', '1824876', '3040885', '2849763', '1701821', '3493320', '3502713', '1691261', '1836200', '2461562', '8393480', '1881894', '2439899', '1313575', '2848922', '8381156', '2971753', '3598467', '3755748', '6607474', '1660155', '7964468', '2409198', '2462609', '2357962', '3486937', '8387412', '2836865', '2902638']"
1371303,"['1694219', '1691261', '3470773', '3502713', '1533355', '2783331', '2461562', '2439899', '2951480', '8381156', '1660155', '2525171', '3029266', '7678849', '1315049', '2529341', '3493320', '1836010', '2357962', '2497226', '3490968', '2849763', '2902638', '2501444', '3755748', '1824876', '2295881', '2409198', '2971753', '1940794', '1701821', '1700830', '1976512', '8094737', '8406568', '3208747', '2574461', '3462739', '2531193', '2998758', '1313575', '1902503', '7905016', '1375267', '8387412', '2523951', '7869051', '2011599', '3598467', '2462609', '2848922', '2117641', '3040885', '2212944', '1530851', '8418198', '7851022', '2117633', '8393480', '2538552', '3456168']"
1739326,['2117641']
8406568,"['8387412', '1533355', '1660155', '2501444', '3470773', '2525171', '1371303', '1836200', '1691261', '8094737', '1315049', '2951480', '2011599', '3755748', '2497226', '1976512', '2295881', '2529341', '2212944', '2783331', '1824876', '2531193']"
8285773,"['7763061', '1900405']"
3464003,[]
3491174,"['3084559', '3011946', '2872233', '6332168', '3487091']"
3084559,"['3491174', '6204001', '2935340', '2450953', '6431411', '3538015']"
2433307,['2122934']
2473858,"['2193094', '3878084', '3876401', '3877078', '3090105']"
2642470,"['2784735', '3127526', '1730929', '2117641', '1997426']"
2212944,"['1976734', '7905016', '1315049', '1588277', '2295881', '1660155', '8094737', '1533355', '1370682', '1355602', '3470773', '2501444', '2303780', '1500861', '1730929', '7851022', '2525171', '2968436', '3462739', '8387412', '2529341', '1691261', '7678849', '2538552', '1902503', '2511266', '2523951', '2497226', '8406568', '8418198', '2117641', '3598467', '1371303', '1976512', '2461562', '7964468', '8381156', '1824876', '8378329']"
1976734,"['2212944', '1588277', '7905016', '1355602', '1988539', '2501444', '1500861', '1370682', '2303780', '2513572', '3141930', '7851022', '2511266', '1730929', '6193236', '2470100', '1976512', '1315049', '8094737']"
2647894,"['2526850', '2968436']"
1870205,[]
1940794,"['1691261', '1371303', '2497226', '2461562', '1533355', '2501444', '1315049', '2357962', '1976512', '2117634', '2529341', '2951480', '1660155']"
1346269,"['2385584', '1694865', '2470100', '7905016', '1672165', '2184033', '6193236', '2195543']"
1348082,"['2501444', '7905016', '2295881', '1660155', '2538552']"
1316276,['1658187']
1500861,"['2385584', '2212944', '1976734', '1588277', '1694865', '1370682', '1355602']"
1452333,"['1997426', '2123824']"
2955418,"['3029267', '1355602', '6193236']"
2968436,"['2526850', '2562846', '2529341', '2212944', '2538552', '2497226', '1315049', '2501444', '2295881', '2525171', '1660155', '1533355', '8094737', '2647894', '2523951']"
7722459,"['7869051', '8183931', '7964508']"
8315383,"['7964508', '1375267', '8642250', '7515103', '1714934', '2117634', '1379172', '2427637']"
8078886,"['1532927', '2122934']"
2117633,"['1881894', '1460432', '1824876', '1946464', '1370684', '1900941', '1549594', '8315396', '2998758', '2117634', '8113671', '6431411', '1371303', '8642250', '1588277', '7807005', '2388037']"
8134353,"['8418198', '2538552', '8642250', '7650479']"
7515103,"['1714934', '8393480', '8384651', '8642250', '7964508', '8315383', '2513572', '1355602', '2195543', '1379172', '1375267', '1824876', '1829108', '1988539', '3261012', '2409209']"
7523695,"['1701821', '7494321']"
7964467,"['8113671', '1824876', '7964468', '8393480', '1588277', '1370682', '2956608']"
7964468,"['1824876', '1370682', '8381156', '1588277', '7964467', '8393480', '1588281', '1694219', '1370684', '1900941', '7678849', '8113671', '2998758', '1355602', '8642250', '2956608', '8384651', '1919435', '2303780', '1701821', '7869051', '2212944', '1836010', '1881894', '3486937', '1535369']"
